PROLIFIC_PID,game,story,F,O,J,dominant,note
5a57e4f7acc75b00017a2dcd,dgkw,bonus,62,28,45,F,whether team leader should share bonus with contributing teammate
5a585915eedc320001426e89,ug,bonus,78,30,40,F,Max's contribution and whether to share the bonus
5a58e60cacc75b00017a3c5b,tg,bonus,68,30,45,F,whether Steve should share bonus given Max's contribution
5a5a6ed7f6c517000195029e,dgkw,bonus,55,30,45,F,whether to share bonus with a contributor
5a5d1194acc75b00017a7b8f,ug,aid,55,45,10,F,unequal aid outcomes between two struggling neighbours
5a5e03dd8e62590001762542,tg,aid,45,55,30,O,torn between keeping needed aid and helping equally struggling neighbor
5a5ec648eedc32000142ce86,tg,aid,55,45,30,balanced,framing the keep-vs-share dilemma between struggling neighbors
5a5f7c21ac56240001543340,dgkw,aid,55,45,30,F,conflict over whether to share awarded funds with a struggling neighbour
5a6032228e625900017657f4,ug,aid,55,45,30,F,deciding whether to share grant with a struggling acquaintance
5a62207c13898300014b1fbb,ug,aid,55,50,30,balanced,deciding whether to share grant money with an unfunded needy neighbor
5a68f15b31b87a0001c75c00,dgkw,aid,25,55,30,O,James's own need for assistance versus helping an acquaintance
5a6c9c583fb6420001c308d7,dglt,aid,45,40,30,balanced,receiving aid and whether to share with a neighbor who didn't qualify
5a6e8532e6cc4a0001b6d728,dglt,aid,62,30,25,F,"one neighbor selected, other rejected for aid"
5a76a56c1904200001556da9,tg,bonus,25,55,30,O,Steve's discretion over keeping or sharing his bonus
5a776b5aae9a0b0001a9631d,dgkw,aid,55,40,25,F,deciding whether to share aid with a struggling neighbor
5a78dbd50f1bce000121af49,dgkw,bonus,80,25,45,F,whether Steve should share bonus given Max's contribution
5a82032017ef350001706e9a,tg,bonus,45,15,60,J,team jointly meeting target and allocating shared bonus
5a85b865eea3d300016e6e0f,tg,aid,55,45,30,balanced,dilemma over keeping needed aid vs sharing with refused neighbour
5a8895f0f1408d0001769b7b,dgkw,bonus,55,40,60,J,shared work bonus and leader's discretion to divide
5a8b59ccf49c9a0001f3b3c0,dgkw,bonus,45,30,60,J,shared effort and joint success from teamwork
5a8d9bd3eea3d300016eb7f9,dglt,bonus,55,45,35,F,deciding whether to share bonus with teammate
5a8e886f0f1bce0001227b49,dgkw,bonus,60,35,45,F,whether to share bonus with Max who contributed
5a937cb0dbdb470001ee923b,dglt,bonus,55,50,40,balanced,keep full bonus vs. share with Max
5a94a3344eecca0001dd3c52,dgkw,bonus,55,40,45,F,dilemma over whether to share bonus with teammates
5a973b8235237b0001127686,dglt,aid,45,55,30,balanced,dilemma of keeping scarce funds vs. sharing with an unselected neighbor
5a9bcd3f1eda410001366c55,ug,aid,60,30,35,F,deliberating whether to share aid with an equally needy neighbour
5a9d223b89de8200013f1893,tg,bonus,45,30,40,balanced,bonus allocation decision between teammates
5a9d6bc3b5e2110001c6de60,dglt,aid,30,55,15,O,opinion that James should keep the money for himself
5aa15fe0dbdb470001ef285c,dglt,aid,30,45,20,O,James's financial struggle and receipt of funding vs acquaintance's denial
5aa2dcf36219a30001f57b7e,dgkw,bonus,40,45,35,balanced,team bonus and Steve's choice to share or keep it
5aa787541ade740001b9760e,tg,bonus,45,35,55,J,team success and possible sharing of bonus
5aa836d6f053610001728189,ug,bonus,55,40,30,F,discretionary sharing of a team bonus with Max
5aa83a71f6dfdd0001eb1690,dgkw,bonus,62,45,30,F,whether to share bonus with a contributing teammate
5aad2266811b2000016f6bda,dglt,bonus,70,40,45,F,deciding whether Max deserves a share of the bonus
5abc3250a3ba7a0001b44c37,dgkw,aid,55,50,20,balanced,conflict over splitting aid vs. keeping it
5ac22f45436f550001ffbad2,tg,aid,55,60,20,balanced,dilemma of keeping money vs sharing with rejected applicant
5ac289f6e1546900019be3e4,dglt,bonus,45,40,35,balanced,team lead's choice to keep or split the bonus
5ac3c4470527ba0001c20712,ug,aid,20,30,25,balanced,bare factual outcome of two neighbours' funding applications
5ac5a9a9f69e940001d984b5,dglt,aid,45,30,40,balanced,deciding whether to help a neighbor who missed out
5acb92e9e1099600016ad073,dgkw,bonus,62,45,40,F,deciding whether Max's contribution deserves a share of the bonus
5acbd1ecf69e940001d9cd4d,dgkw,bonus,40,45,20,balanced,discretion over sharing a bonus with Max
5acc2d21436f550001003111,tg,bonus,55,20,35,F,deciding how much of a shared bonus to give a teammate
5ace82e135eccf0001a11c96,ug,aid,45,40,35,balanced,dilemma of whether to share support with a rejected acquaintance
5ad06853b438910001ac8bee,tg,bonus,55,30,40,F,deciding whether to share bonus with teammate
5ad12914b438910001ac9638,dglt,bonus,72,20,55,F,whether to share bonus with contributing teammate
5ad4a1eb754a0d0001622e5e,ug,aid,62,30,40,F,considering sharing aid with the rejected applicant
5ad4b403650e7500018bfda9,ug,aid,45,48,30,balanced,dilemma of keeping aid versus sharing with equally struggling neighbor
5ad658e2a38d7b00013afe89,dglt,bonus,55,45,40,F,team leader deciding whether to share a joint bonus with teammate
5ad8dbe2e34a050001b83eac,dglt,bonus,62,38,45,F,whether to share bonus given Max's contribution
5adae3ebdec767000128c131,dgkw,aid,45,40,30,balanced,choice between keeping aid or sharing with a refused acquaintance
5add6b6aeb60400001536f2c,tg,bonus,90,15,35,F,fair sharing of bonus based on Max's contribution
5adeeea15f327e0001fb74e1,ug,aid,55,45,20,balanced,dilemma of keeping vs sharing aid with rejected co-applicant
5adef952f6b58c0001fa755b,ug,bonus,55,20,40,F,shared effort and Steve's discretion over dividing the bonus
5adfbd52f6b58c0001fa8f3c,dglt,bonus,45,35,40,balanced,team leader deciding whether to split a jointly earned bonus
5ae11f9709eae20001132c22,dglt,bonus,62,45,40,F,weighing Max's equal contribution against Steve's discretion to share
5ae31b59ea9a600001986fac,ug,aid,55,40,20,F,whether to share funding with an unsuccessful neighbour
5ae74788d5ec5e000175ea08,tg,aid,45,40,30,balanced,deciding whether to share aid with an unselected neighbor
5ae8a935eb922200018fd0f3,dglt,bonus,45,40,42,balanced,discretion to share bonus with a supporting teammate
5aeb5aba7ed5460001572dad,dgkw,bonus,70,45,35,F,whether to share bonus with hardworking teammate
5aebb10baa05510001ff6500,dglt,bonus,62,30,55,F,deciding whether to share bonus with a contributing helper
5aec77f4aa05510001ff751e,dglt,bonus,45,40,35,balanced,deciding whether to keep bonus or share with teammate
5af0a7e5c36b060001f7df3b,dgkw,aid,30,55,20,O,James's hardship and receipt of benefits versus neighbor's denial
5af29f9c0eca060001b153bd,dglt,aid,55,40,30,F,deciding whether to share windfall with struggling neighbour
5af5d34e25561e00013ab3d7,tg,aid,30,62,25,O,James's own financial need versus helping Mark
5af8641de19f8c00019e7235,tg,aid,45,40,30,balanced,dilemma over sharing aid while both struggle
5afb313ab1e92800016421b6,tg,bonus,90,5,20,F,Max deserves compensation for his contribution
5b0282c26a67f90001f6b4d3,dglt,aid,55,40,30,F,dilemma over whether to split the aid with an unsuccessful applicant
5b0712a66c2e20000157909c,dglt,aid,55,40,35,F,deliberating whether to share aid with an unselected neighbor
5b086164d45f06000175fc26,ug,aid,30,55,20,O,two people's individual financial hardship and who got selected
5b0ad393e9270900013b96e6,tg,bonus,55,10,70,J,sharing to sustain future working relationship
5b0e11f3e9270900013be1c0,ug,bonus,45,35,40,balanced,team bonus and Steve's discretion to share with Max
5b11562fe9270900013c2516,dglt,bonus,45,40,65,J,"shared hard work and success, deciding whether to split bonus"
5b14161e30d562000155e871,ug,bonus,60,45,35,F,whether to share bonus given Max's contribution
5b1562981e55760001ba1e64,tg,aid,55,60,20,balanced,keep the cash for self vs. share with the less lucky Mark
5b16ceb0bdf4e10001630f58,ug,aid,40,55,30,O,James's financial struggle and dilemma over sharing aid
5b1bcd1d88ee7400012b0707,dglt,bonus,78,20,55,F,Steve should share the bonus because Max earned it through his contribution
5b1d557444127b00013fec9e,dgkw,aid,55,60,35,balanced,dilemma of keeping needed aid versus sharing with struggling neighbor
5b1e4fbdc9d3cb0001106349,tg,bonus,55,25,45,F,one member controls allocation of a team bonus
5b1e614fbd262e0001491796,tg,aid,55,55,20,balanced,torn between sharing with equally needy acquaintance and keeping needed money
5b2514ddba31fb0001253cf1,ug,bonus,65,20,55,F,sharing a bonus with a contributing coworker
5b25d6ce7f781600014611dc,tg,bonus,30,45,25,O,Steve deciding whether to keep bonus or share with Max
5b291b8b6ff8fc00013d45cf,ug,aid,45,55,20,balanced,dilemma between keeping money and sharing with unselected peer
5b2accc228c8850001e7f85b,ug,aid,70,45,25,F,deliberating whether to share aid with rejected neighbour
5b2bc4d30ec82d0001d299e1,dgkw,aid,55,45,20,balanced,James's hardship versus whether to share aid with unlucky neighbour
5b2dde1da8327d0001ffbcc2,tg,bonus,45,30,40,balanced,leader deciding whether to share bonus with teammate
5b2eae5577b17f0001c037af,dglt,bonus,55,45,50,balanced,team leader deciding whether to share bonus with a helpful teammate
5b35824a975e260001e9b7a6,tg,bonus,85,10,40,F,sharing bonus fairly with a contributing colleague
5b369180fbc98a0001a93ed0,ug,bonus,30,35,25,balanced,framing a discretionary bonus-allocation decision
5b405bb6c2e38100017612bb,tg,aid,30,55,10,O,conditioning whether to share on the amount received
5b476e05f2c50b0001a70e60,dglt,bonus,55,40,45,F,deciding whether to share a solely-given bonus with teammate
5b48bbd1ff7497000125102f,ug,aid,40,45,25,balanced,framing the keep-or-share decision between two neighbors
5b4b679dff74970001256d36,dglt,aid,30,55,25,O,James's own financial struggle and whether to share with a distant neighbour
5b4ec32e995d4e00010944ce,dglt,bonus,90,5,30,F,reward proportional to contribution
5b50881a59119400018abaf3,dgkw,aid,55,40,30,F,whether to share aid with an equally struggling acquaintance
5b54b7622680970001a9a7c9,dgkw,bonus,62,20,55,F,equal effort raising question of how to divide the bonus
5b56268c0b0ff80001cb5741,dgkw,bonus,55,45,40,F,whether to share bonus with hardworking teammate
5b56268c0b0ff80001cb5741,ug,aid,55,40,30,F,dilemma over sharing aid given both parties' hardship
5b56f9602a4d0c0001aed3c4,dglt,aid,70,30,40,F,guilt over neighbor's denied aid and whether to share
5b5f15f2fc072a00017da73d,dgkw,bonus,62,40,45,F,deciding how much of the bonus Max deserves for his contribution
5b5f5ec19351420001b7d473,tg,bonus,62,30,28,F,whether Steve should share bonus with Max who also contributed
5b646a727c39ee00010a18b0,tg,aid,40,30,10,F,questioning whether selected recipient should share with rejected neighbor
5b6a1096bd09a0000191be09,tg,aid,55,55,20,balanced,tension between own need and sharing with excluded acquaintance
5b70758cf3dd6600010aa9eb,dglt,aid,55,30,35,F,deliberating whether to share aid with an unqualified neighbour
5b7315657e61e3000174f782,ug,aid,55,45,30,balanced,deciding whether to share aid with a struggling neighbour
5b76ce43bfc4cb0001f2c4c3,dglt,bonus,70,45,40,F,deciding whether to share bonus with equally deserving coworker
5b79e92cdb11320001c3d5da,dglt,bonus,55,30,60,J,team effort and whether to share bonus with a contributing colleague
5b7ecfe47a63030001019c35,dglt,bonus,62,40,33,F,whether to share bonus with a co-worker who also worked hard
5b8011a80a67ca0001cc3f9b,tg,aid,55,60,25,balanced,dilemma over keeping aid vs sharing with unsuccessful neighbour
5b89a7a7981c2f0001f1f1cf,dgkw,bonus,55,40,35,F,whether to share bonus with team member Max
5b8fe19ae3a406000131f1a6,tg,aid,30,65,15,O,James's financial hardship and conflict over his welfare money
5b91a7f012fa940001a30997,dgkw,bonus,62,45,55,F,team leader's choice to keep or share a bonus given joint contribution
5b93dc7cd5079c0001ce581f,tg,aid,45,55,20,O,James's hardship weighed against helping a near-stranger
5b94963400e06e0001bf7856,tg,bonus,55,25,45,F,deciding whether to split the bonus with teammate
5b94d08a41cfe90001c6a249,dglt,bonus,65,40,30,F,deciding whether to share bonus given Max's contribution
5b94f41ec168f80001104730,ug,aid,55,45,30,balanced,deciding whether to share windfall with rejected acquaintance
5b979717ef16e40001c09329,ug,aid,55,30,40,F,whether to share aid with unsuccessful neighbour
5b98701eb79d6d0001d08882,ug,bonus,70,25,55,F,deciding whether to share bonus with contributing colleague
5b98940f754b700001f0f15c,dgkw,bonus,55,20,40,F,deciding how to divide a bonus between himself and teammate
5b9e2f45f07414000105160b,ug,bonus,55,35,45,F,deciding whether to share bonus with teammate
5ba0181462e04c0001f76d2b,dglt,aid,45,55,40,balanced,conflict between keeping funding and sharing with unsuccessful neighbour
5ba81e70c2358e0001d27708,dgkw,bonus,55,50,45,balanced,bonus split between deserving self and contributing colleague
5ba8e2d9127ccd0001b2e3cd,dgkw,bonus,55,20,45,F,dividing a bonus between colleagues after joint success
5bab56483b5e93000195a1af,dglt,bonus,40,35,55,J,team effort earning a shared bonus to split
5bacb6b9f2d97e0001c52a63,dglt,bonus,55,40,60,J,sharing a bonus with a teammate after joint success
5baec6c108a10b000139cce8,tg,bonus,70,40,55,F,deciding whether to share bonus given Max's contribution
5bb23e550a35ed00019dd901,dgkw,bonus,30,45,40,balanced,choice to share bonus with teammate
5bb5473f9e00ca0001893a4c,ug,aid,55,45,30,balanced,dilemma over whether to share welfare aid with excluded neighbor
5bb5ddb068558a000125ab50,dgkw,aid,30,55,35,O,James's own need for funding versus deciding whether to share with neighbor
5bb75d5ab59bb60001009241,ug,aid,72,30,25,F,whether to share granted money with an unsuccessful acquaintance
5bce03901f3317000110ad31,tg,aid,45,40,35,balanced,James's dilemma over whether to share his assistance with Mark
5bce1e8453de590001846151,dglt,bonus,62,45,40,F,framing a share-or-keep choice given Max's contribution
5bd022a50f10750001d898b0,ug,aid,40,35,45,balanced,"giving back from good fortune, reciprocity"
5bd3454113e7dd0001f21591,ug,bonus,78,20,30,F,proportional split based on leadership contribution
5bd34c2c4126510001d5dbef,tg,aid,55,45,40,balanced,deciding whether to share aid with an unselected neighbour
5bd6395029363700019b184b,dgkw,aid,30,55,25,O,James's financial hardship and receiving aid while acquaintance did not
5bd7169c6d82850001257d57,dgkw,aid,55,45,30,F,deciding whether to share aid with an equally struggling acquaintance
5bd893be30bfa90001efc6ce,dgkw,bonus,30,35,40,balanced,team bonus with option to share with Max
5bd8d7dc196e7000013cdc2e,tg,bonus,55,5,70,J,sharing bonus with Max to sustain future collaboration
5bd9be64d6fef5000181937f,dglt,bonus,62,45,40,F,deciding whether to share bonus with a contributing teammate
5bdc6d16d9bc4e0001134779,dgkw,bonus,55,30,45,balanced,allocating a shared bonus between self and teammate
5bdf0ea848267a0001ff0b50,dgkw,aid,62,45,15,F,whether James should share funds with Mark
5be08379a34306000165f14c,dglt,bonus,55,30,45,F,whether team leader should share bonus with partner
5be08e69610cba000151f1f7,ug,bonus,40,45,30,balanced,bonus and optional sharing with teammate
5be097554c397b0001ec38a6,dglt,aid,45,50,25,balanced,deciding whether to share aid with an unfunded acquaintance
5be5c05fd153f500019a2ef2,dglt,aid,55,40,35,F,deliberating whether to share aid with unapproved neighbor
5be742980bedce00010bcf31,ug,aid,55,30,35,F,deciding whether to share aid with an unsuccessful neighbor
5be742dd0e366e000175c8ba,dglt,bonus,30,45,35,O,Steve's discretion over keeping or sharing the bonus
5be769f53b047e0001a39b01,tg,aid,55,45,25,balanced,James's hardship versus whether to share aid with an unselected neighbor
5be8d4af25507300010dd4e4,dgkw,aid,45,40,30,balanced,whether to share aid with an equally struggling neighbor
5beb8419aec9ef0001e9d5fb,dglt,bonus,62,45,40,F,whether to share bonus given colleague's contribution
5beb8419aec9ef0001e9d5fb,ug,bonus,55,35,40,F,deciding whether to split a bonus with a contributor
5bec8599fdf8c50001d0d329,dglt,aid,55,45,30,F,conflict over whether to share aid with a needier-seeming neighbour
5bedb3c2e3368e0001e0225c,dglt,aid,55,40,10,F,conditional aid based on whether rejection was wrongful
