StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q241_First Click,Q241_Last Click,Q241_Page Submit,Q241_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_CHOICE,P1_ID,allocation_hp,transfer_hp,attention_check,Q_DataPolicyViolations
2026-04-21 14:54:26,2026-04-21 14:55:52,0,,100,85,1,2026-04-21 14:55:53,R_78GqFrNRSTJ4iQc,,,,,,,anonymous,EN,1,,,1,2,3,2,,,,,,,,,,,,,,,,,,1,,699f00dee05628175ee8d454,69e78f9fa0ee3434fb1511e7,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 14:53:10,2026-04-21 14:56:10,0,,100,179,1,2026-04-21 14:56:10,R_1I0k9o41bCNDDUe,,,,,,,anonymous,EN,1,,,1,1,1,2,,,,,,,,,,,,,,,,,,1,,697ce2be4baa2b9b709b5ab1,69e78f4e42298e5a4a890f15,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 14:52:45,2026-04-21 14:56:49,0,,100,244,1,2026-04-21 14:56:50,R_1k4ViYGpiq0vzck,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.271,0,0,0,2.108,0,11.761,15.091,28.112,2,I gave them back $3 because that would leave us both with $6,13.513,15.547,19.011,2,1,6,5fb3cbedb3cc10000a19c09d,69e78f381b8fd623a28360a4,69e773e81779eeec606ecf09,3,I gave them back $3 because that would leave us both with $6,,3,69d5bcbb0b20317f3319713e,4,2,1,
2026-04-21 14:53:01,2026-04-21 14:57:06,0,,100,244,1,2026-04-21 14:57:06,R_5bf9B61f0mYjsWJ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,20.679,0,0,0,2.007,0,16.789,16.789,23.64,1,"After earning $18, I choose to send back $9, which is exactly half, allowing both of us to have equal earnings.",9.017,9.017,13.633,1,0,9,69e2a553c78882a4ac97830d,69e78f443b9a302f70038aac,69e773e81779eeec606ecf09,9,"After earning $18, I choose to send back $9, which is exactly half, allowing both of us to have equal earnings.",,6,633d785ff76adb41addde965,3,3,1,
2026-04-21 14:54:18,2026-04-21 14:57:26,0,,100,187,1,2026-04-21 14:57:27,R_73e7heqP4DJmBur,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.102,0,0,0,2.018,0,6.176,6.176,12.917,1,I wanted to be fair.  The data provider sent everything to me and I want to return his/her trust that I would be honest.,8.3,23.883,27.289,2,0,9,5dd3eaabfef7c23d3f95d252,69e78f9425979e8885a71f0c,69e773e81779eeec606ecf09,9,I wanted to be fair.  The data provider sent everything to me and I want to return his/her trust that I would be honest.,,6,671f5208a60be0a55c28af8c,5,1,1,
2026-04-21 14:54:32,2026-04-21 14:57:51,0,,100,199,1,2026-04-21 14:57:51,R_2gSgwBNk7QiPGi8,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.148,0,0,0,3.445,0,12.059,12.059,12.773,1,"It is a half point. It will enable the provider to send me more, which in the end is my source of income",10.179,10.179,10.932,1,0,9,69e784216d39620eb0a7508b,69e78f9cdbf841fb2c280527,69e773e81779eeec606ecf09,7.5,"It is a half point. It will enable the provider to send me more, which in the end is my source of income",,5.5,5a513719acc75b000179bff1,3,3,1,
2026-04-21 14:55:44,2026-04-21 14:58:13,0,,100,149,1,2026-04-21 14:58:14,R_8jBRrcJisD8JzHH,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.602,0,0,0,3.849,0,21.13,21.13,23.139,1,I think that is fair as I would make 3x the amount sent so I sent data provider back so they breakeven. ,5.231,9.901,14.87,2,0,6,62c5c6242a3b67d9e5c8397e,69e78fedb091f43c886e4e0c,69e773e81779eeec606ecf09,3,I think that is fair as I would make 3x the amount sent so I sent data provider back so they breakeven. ,,3,69cec24c3abfa52b0c8e3903,5,1,1,
2026-04-21 14:54:39,2026-04-21 14:58:32,0,,100,232,1,2026-04-21 14:58:33,R_330SeDML8cfwlV4,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.743,0,0,0,2.009,0,13.875,13.875,15.048,1,I split the money in half so that we both received the same amount. That felt like the most fair way to divide the money. ,11.081,11.081,12.571,1,1,6,696158333ced5b850fc8fd79,69e78fa7cdebe69c64dca8c0,69e773e81779eeec606ecf09,6,I split the money in half so that we both received the same amount. That felt like the most fair way to divide the money. ,,4,6667627ba6d0d6f7b08686ab,3,3,1,
2026-04-21 14:54:32,2026-04-21 14:58:59,0,,100,267,1,2026-04-21 14:59:00,R_6QaTe22lhm5kruN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.284,0,0,0,2.005,0,16.036,16.036,17.081,1,"Roughly 10% is fair - I guess, without knowing anything else",5.546,10.615,12.362,6,0,10,5d1595d71ae42000191bc23c,69e78fa22a7f9dbce2d3bb8d,69e773e81779eeec606ecf09,2,"Roughly 10% is fair - I guess, without knowing anything else",,4,5ce94777de266200151ea319,5.5,0.5,1,
2026-04-21 14:56:33,2026-04-21 14:59:01,0,,100,147,1,2026-04-21 14:59:02,R_8CClJIiIaToSWjJ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.689,0,0,0,2.01,0,7.802,12.351,14.174,4,that's how much they sent me and I want to make profit.,4.185,8.718,9.922,2,0,6,62fb8e94ce94179d6a4e8277,69e79019cacf6290c511df2f,69e773e81779eeec606ecf09,3,that's how much they sent me and I want to make profit.,,3,60c1c205b342eb505f292af0,4,2,1,
2026-04-21 14:55:53,2026-04-21 14:59:08,0,,100,195,1,2026-04-21 14:59:09,R_8KcYcpwlHFlGQAk,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.799,0,0,0,2.013,0,8.892,16.97,19.344,2,seemed fair to pack back the same amount ,14.234,30.764,32.006,3,0,12,5adeeea15f327e0001fb74e1,69e78fee6308f3c7d4dc2bf1,69e773e81779eeec606ecf09,6,seemed fair to pack back the same amount ,,6,69e26b82c16c3a0b1fb5bd8b,4,2,1,
2026-04-21 14:56:39,2026-04-21 14:59:23,0,,100,163,1,2026-04-21 14:59:24,R_15H1FiCY54VGhxU,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.086,0,0,0,2.116,0,4.53,4.53,9.146,1,"It wasn't really explained why I'd return any data, rather than selling it for 3x the original value, so I've decided to sell everything for 3x the original value.",5.7,5.7,6.863,1,0,6,69a842605c1f8cac5f50dff8,69e7902114ae658b3172d051,69e773e81779eeec606ecf09,0,"It wasn't really explained why I'd return any data, rather than selling it for 3x the original value, so I've decided to sell everything for 3x the original value.",,2,663bc254f4b7b1bf2cdd0a70,6,0,1,
2026-04-21 14:53:48,2026-04-21 14:59:36,0,,100,348,1,2026-04-21 14:59:37,R_7nPM3mtyr8rCtdQ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.593,0,0,0,2.108,0,15.803,24.493,36.649,4,I want it to be worth it for the data provider to send the money to me rather than just sell it for $1 but I also need to make a profit. Giving the data provider $8 is a $3 gain for them that will hopefully keep them coming back and I can still make a profit.,8.952,11.077,15.896,2,0,7,667581a98666e4789539aa8d,69e78f74ca2f13ee67b52394,69e773e81779eeec606ecf09,8,I want it to be worth it for the data provider to send the money to me rather than just sell it for $1 but I also need to make a profit. Giving the data provider $8 is a $3 gain for them that will hopefully keep them coming back and I can still make a profit.,,5,66ad307bec09e7582a0630da,3,3,1,
2026-04-21 14:56:06,2026-04-21 15:00:07,0,,100,241,1,2026-04-21 15:00:07,R_57pb2DgFJCqJn45,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.037,0,0,0,2.007,0,53.2,56.676,57.921,2,I feel this is a fair amount,11.284,11.284,12.494,1,1,9,5d88dcb723dfcc00151fd043,69e78ffd138745d419586fef,69e773e81779eeec606ecf09,9,I feel this is a fair amount,,6,65d5193fb4ab52841b51aeaf,3,3,1,
2026-04-21 14:57:52,2026-04-21 15:00:15,0,,100,143,1,2026-04-21 15:00:16,R_7uDtMLcAiGr3yeN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.639,0,0,0,2.005,0,4.793,9.543,10.926,2,I felt that they had an easy task and they sent me $2,5.639,5.639,7.561,1,1,4,611c4b67ef5ef50313395ffb,69e79069e01fca9b3e5be1ee,69e773e81779eeec606ecf09,2,I felt that they had an easy task and they sent me $2,,2,699aac4c9c7b777cf8727bd1,4,2,1,
2026-04-21 14:58:16,2026-04-21 15:00:22,0,,100,125,1,2026-04-21 15:00:22,R_3M35RUEZF3PauA1,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.416,0,0,0,2.006,0,5.592,10.326,11.731,2,I wanted some money for myself also but wanted the provider to be satisfied,10.174,11.858,12.995,2,0,5,69c553153fe38731aa30e607,69e790816b14cf15a04947c6,69e773e81779eeec606ecf09,4,I wanted some money for myself also but wanted the provider to be satisfied,,3,6687a66faa865642f33dc043,4,2,1,
2026-04-21 14:56:17,2026-04-21 15:01:04,0,,100,287,1,2026-04-21 15:01:05,R_72mGXMcdKIToPsF,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.328,0,0,0,2.007,0,12.269,18.036,31.808,2,"I am splitting the total received. This seems fair to me. The provider gets a premium to send data to me, and I share my profit with him equally.",14.994,14.994,17.422,1,0,4.5,6151d8d588b576b7713db600,69e7900a512911b65744c159,69e773e81779eeec606ecf09,4.5,"I am splitting the total received. This seems fair to me. The provider gets a premium to send data to me, and I share my profit with him equally.",,3,5f4e6bb6592a7403317c376c,3,3,1,
2026-04-21 14:56:08,2026-04-21 15:01:42,0,,100,333,1,2026-04-21 15:01:42,R_5rP3NPfKS8XeTF8,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.742,0,0,0,2.028,0,19.381,19.381,21.542,1,"I would like to make a profit so I chose to keep over 50% of the money I received. But I would also like the other party to profit, so I sent them back more than they sent me. ",6.76,6.76,12.103,1,0,5,69c5931f9ab7626fca09d65b,69e78ffed4d5c6335752233e,69e773e81779eeec606ecf09,4,"I would like to make a profit so I chose to keep over 50% of the money I received. But I would also like the other party to profit, so I sent them back more than they sent me. ",,3,665c492a372cfba059fbeb56,3,3,1,
2026-04-21 14:57:51,2026-04-21 15:01:50,0,,100,238,1,2026-04-21 15:01:50,R_24BjkXhUMjXcFvW,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.454,0,0,0,2.006,0,9.795,9.795,11.133,1,i think thats a fair amount as i am the broker and have done the trading as such ,18.028,18.028,19.268,1,1,6,5b93dc7cd5079c0001ce581f,69e790635d340d9a68b52ff6,69e773e81779eeec606ecf09,3,i think thats a fair amount as i am the broker and have done the trading as such ,,3,699f7ab158b764d80d8a2b67,4,2,1,
2026-04-21 14:59:21,2026-04-21 15:01:53,0,,100,152,1,2026-04-21 15:01:54,R_2CI7ttM4hHZVgYZ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.211,0,0,0,2.012,0,5.671,9.67,10.98,3,it should all go ove4r,7.024,7.024,7.981,1,0,0,67740dc45be1bcdc911ee2fe,69e7900d6b14cf15a04947bc,69e773e81779eeec606ecf09,13.5,it should all go ove4r,,4.5,628690801339eca9c44143cd,3,3,1,
2026-04-21 14:58:11,2026-04-21 15:02:04,0,,100,233,1,2026-04-21 15:02:05,R_5FyUFPgO4fdzhgq,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.753,0,0,0,2.004,0,13.625,23.001,24.507,3,"I wanted to be fair, get some money, but also make sure they made some money themselves",10.871,14.108,15.346,2,0,1,66b20ecbbd7e413405d06067,69e7907ed49604346a9b5522,69e773e81779eeec606ecf09,5,"I wanted to be fair, get some money, but also make sure they made some money themselves",,2,55cb5f66fdf99b2da2a053af,3,3,1,
2026-04-21 14:53:57,2026-04-21 15:02:13,0,,100,496,1,2026-04-21 15:02:14,R_60O0APmkVU1yH2i,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.967,0,0,0,2.112,0,11.985,18.377,19.364,3,I chose this amount because it seems fair because the other participant kept half of the amount originally.,8.322,10.434,11.78,2,0,6,6022b900dcd41704c3c8f3f7,69e78f6bd7711fcf8ba185cf,69e773e81779eeec606ecf09,3,I chose this amount because it seems fair because the other participant kept half of the amount originally.,,3,675660c1ce75fb95cfe069c2,4,2,1,
2026-04-21 14:58:09,2026-04-21 15:02:20,0,,100,250,1,2026-04-21 15:02:20,R_8JYKSd9kOa6tzCp,,,,,,,anonymous,EN,1,,,1,1,1,2,,,,,,,,,,,,,,,,,,1,,63eb91ce65cc7b1190f50277,69e79070223ea77692dfc252,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 15:01:06,2026-04-21 15:02:33,0,,100,87,1,2026-04-21 15:02:34,R_8GxX0bsqVBCe0bD,,,,,,,anonymous,EN,1,,,1,1,1,2,,,,,,,,,,,,,,,,,,1,,5fea61ef8929f0a87b6daef9,69e7912ed4d5c63357522376,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 14:58:54,2026-04-21 15:02:43,0,,100,229,1,2026-04-21 15:02:44,R_1RTZIENVckDr63w,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.661,0,0,0,2.111,0,17.902,22.004,22.845,3,"I chose to send half back. I figure sharing equally makes the most sense, if we are working on a project together.",8.005,8.005,8.896,1,1,7,69c54f5b09da46b036dc8b41,69e790a96c952289a26d330a,69e773e81779eeec606ecf09,6.5,"I chose to send half back. I figure sharing equally makes the most sense, if we are working on a project together.",,4.5,66df6fb9972f7e64780e9d19,3,3,1,
2026-04-21 15:00:41,2026-04-21 15:02:47,0,,100,126,1,2026-04-21 15:02:47,R_5Zr86cWMemgXrSF,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.812,0,0,0,2.11,0,4.045,8.294,9.02,6,I felt that that was doubling their revenue which felt like a good deal and they are the reason I earned the money in the first place.,11.668,15.519,16.128,2,0,6,695fa10ce8fa45912ef1d070,69e79112032cc6668ff87ad5,69e773e81779eeec606ecf09,12,I felt that that was doubling their revenue which felt like a good deal and they are the reason I earned the money in the first place.,,6,5ebac8f4b855e10507cfb343,4,2,1,
2026-04-21 15:00:01,2026-04-21 15:02:57,0,,100,175,1,2026-04-21 15:02:57,R_25RaMiRQ0fsgfF7,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.301,0,0,0,2.111,0,11.275,11.275,12.06,1,I want to maximise profit for both of us.,8.139,8.139,8.746,1,0,1.5,5b8fe19ae3a406000131f1a6,69e790dfeb80285bc0fd6ba0,69e773e81779eeec606ecf09,7.5,I want to maximise profit for both of us.,,3,69b19fc554b6008128f17018,1,5,1,
2026-04-21 14:57:39,2026-04-21 15:03:06,0,,100,327,1,2026-04-21 15:03:07,R_2qfineYwtsuJp9Q,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.114,0,0,0,2.008,0,10.627,21.944,23.679,2,"It's half of my earnings, so it's the fair choice",8.253,11.187,12.808,2,1,7.5,6501b7fd7c5faeb580b81204,69e7905a019af63e06392d1c,69e773e81779eeec606ecf09,7.5,"It's half of my earnings, so it's the fair choice",,5,69e58cbc9b5da924de1729f8,3,3,1,
2026-04-21 15:00:14,2026-04-21 15:03:42,0,,100,208,1,2026-04-21 15:03:43,R_5NzHOB4MXjIgqHv,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.647,0,0,0,2.007,0,12.538,16.754,23.115,2,I chose to send $4.50 because I decided to split the earnings in half. Seemed most fair.,4.699,4.699,6.101,1,0,4.5,6166166d5e5dd71ba861b7b5,69e790f7909b5c03e94dd29b,69e773e81779eeec606ecf09,4.5,I chose to send $4.50 because I decided to split the earnings in half. Seemed most fair.,,3,61119dbb3bb886548d08a015,3,3,1,
2026-04-21 14:59:00,2026-04-21 15:03:47,0,,100,287,1,2026-04-21 15:03:48,R_6L8gQ2H0vy63lTJ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.068,0,0,0,2.008,0,3.106,11.166,20.533,2,"I chose that amount because it was about half of my amount, but I was still able to benefit more off of it. ",6.906,6.906,10.156,1,0,5,69cdb03e53a48dab2e49cdc7,69e790ae81f96b204a397c15,69e773e81779eeec606ecf09,4,"I chose that amount because it was about half of my amount, but I was still able to benefit more off of it. ",,3,5e7b815adb5aba05af6e6cc7,4,2,1,
2026-04-21 14:58:24,2026-04-21 15:03:53,0,,100,329,1,2026-04-21 15:03:54,R_3FnD116g9v75AOS,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.153,0,0,0,2.009,0,15.896,60.203,61.778,3,I sent the the $4 that he initially sent plus half of what was made.,12.912,29.775,30.683,3,0,4,69a8449b5062acba281b8884,69e79087e1d824ce8b44c143,69e773e81779eeec606ecf09,8,I sent the the $4 that he initially sent plus half of what was made.,,4,66bbbfb7e38b300937601c6c,3,3,1,
2026-04-21 15:00:07,2026-04-21 15:04:23,0,,100,256,1,2026-04-21 15:04:24,R_6BP01K5WQwec4gx,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.907,0,0,0,2.01,0,13.945,26.096,27.095,2,It seems like a fair amount to share evenly.,9.389,9.389,11.945,1,0,9,69d6b7a431e113d6c27feb0b,69e790efbb42b646a21cda53,69e773e81779eeec606ecf09,9,It seems like a fair amount to share evenly.,,6,5f285dc5b09b3715fa20a14c,3,3,1,
2026-04-21 15:02:25,2026-04-21 15:04:27,0,,100,122,1,2026-04-21 15:04:28,R_5eLWez73UKdNvrW,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.762,0,0,0,2.005,0,6.042,9.882,10.646,2,I think they are getting a fair amount back in this scenario and because they were not the broker,7.302,7.302,9.641,1,0,14,5f4477069d97177c7165638e,69e7916fe946f026dfe85df6,69e773e81779eeec606ecf09,4,I think they are getting a fair amount back in this scenario and because they were not the broker,,6,61509f6eb3a929e50f33ede1,5,1,1,
2026-04-21 15:04:12,2026-04-21 15:04:39,0,,100,26,1,2026-04-21 15:04:39,R_31mjOGby5ZyhhwR,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,0,,69b21ee4042e17468e61ebc8,69e791c33885a301ce753be5,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 14:57:57,2026-04-21 15:04:49,0,,100,412,1,2026-04-21 15:04:50,R_7WeF0Q39u4EqIff,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.097,0,0,0,2.107,0,13.324,13.324,15.214,1,Half is the most fair option for both parties. It is the only option I would personally choose.,7.296,7.296,8.374,1,0,4.5,69dd02fd1d888f23f2545d65,69e7906b64a4a9cb60eb1b0e,69e773e81779eeec606ecf09,4.5,Half is the most fair option for both parties. It is the only option I would personally choose.,,3,699b670f4d472cd25f13c509,3,3,1,
2026-04-21 14:58:36,2026-04-21 15:04:59,0,,100,383,1,2026-04-21 15:04:59,R_18iKhtds869hlkt,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.471,0,0,0,2.013,0,11.464,17.887,18.889,2,"I chose $4 because then we would both share a profit. I don't see a point in keeping all of the money for myself if they're the reason why I get paid, as that would be selfish.",39.35,39.35,77.156,1,0,5,69a1babe22d7668a3a4b3f34,69e7909555036fde94429e92,69e773e81779eeec606ecf09,4,"I chose $4 because then we would both share a profit. I don't see a point in keeping all of the money for myself if they're the reason why I get paid, as that would be selfish.",,3,56c9e4d9b30699000bd974a5,3.5,2.5,1,
2026-04-21 14:58:47,2026-04-21 15:05:00,0,,100,372,1,2026-04-21 15:05:00,R_348gWsNdCDTy1zg,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.235,0,0,0,2.018,0,12.7,19.361,26.401,3,I thought that it was a fair amount. Slightly more than what was originally sent to me.,11.2,45.86,64.323,5,0,7.5,6752e27c9349002adc97fac0,69e7909eea4f5cc75fcf6574,69e773e81779eeec606ecf09,4.5,I thought that it was a fair amount. Slightly more than what was originally sent to me.,,4,6632404d369dbb28fc6bf5d5,3.5,2.5,1,
2026-04-21 15:00:40,2026-04-21 15:05:41,0,,100,300,1,2026-04-21 15:05:41,R_2sQIUsecogvIMDa,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.842,0,0,0,2.008,0,4.436,23.304,32.411,5,I chose that amount as I think it is a fair amount.,5.37,18.404,20.495,4,0,3,66deb0ffee8bd891e059b4aa,69e790ff973652c43f72fef9,69e773e81779eeec606ecf09,6,I chose that amount as I think it is a fair amount.,,3,6316212c1109a3b1bac89fe6,2,4,1,
2026-04-21 15:01:07,2026-04-21 15:06:22,0,,100,315,1,2026-04-21 15:06:23,R_7Vfr6STHC9psy1X,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.952,0,0,0,2.005,0,7.694,22.923,27.984,4,I chose nine dollars because it is half my revenue and seemed fair to the data provider. We split it evenly. ,10.748,17.268,21.491,3,0,9,695fc5a2b8659c3fef4f8579,69e791292ee4bfaf99df2c76,69e773e81779eeec606ecf09,9,I chose nine dollars because it is half my revenue and seemed fair to the data provider. We split it evenly. ,,6,6392360efb6e254ffd31e722,3,3,1,
2026-04-21 15:03:50,2026-04-21 15:06:27,0,,100,157,1,2026-04-21 15:06:28,R_5FwylrTcDwYEHzH,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.6,0,0,0,2.005,0,9.033,10.551,15.24,2,so i can get the most amount of money,8.36,10.33,11.45,2,0,15,6174172f47b271984e0a31c6,69e791cfdea02f9245b99e7c,69e773e81779eeec606ecf09,0,so i can get the most amount of money,,5,60998233c673d76ccda7109e,6,0,1,
2026-04-21 15:03:39,2026-04-21 15:07:10,0,,100,211,1,2026-04-21 15:07:11,R_2k6q5xb7yIcuON8,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.952,0,0,0,2.01,0,23.153,23.153,24.453,1,I split it down the middle so we both ended up with a profit ,12.9,12.9,13.864,1,0,9,60d4aa208e23c392761da4a9,69e791c5f27dd14769b2320a,69e773e81779eeec606ecf09,9,I split it down the middle so we both ended up with a profit ,,6,69b66fae625211b80b2a3e05,4,2,1,
2026-04-21 15:03:49,2026-04-21 15:08:08,0,,100,259,1,2026-04-21 15:08:09,R_2Vs9XC4lHT0rNOF,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.975,0,0,0,2.11,0,25.417,25.417,28.345,1,I thought that 1/3 to me was a good commission and 1/3 to the data controller was a good profit,7.117,17.602,19.063,2,0,3,5f512e03b3a4953287604eed,69e791cda2c22c7846166e79,69e773e81779eeec606ecf09,6,I thought that 1/3 to me was a good commission and 1/3 to the data controller was a good profit,,3,69e63c61b722f1938ba0ce81,2,4,1,
2026-04-21 15:03:37,2026-04-21 15:08:14,0,,100,277,1,2026-04-21 15:08:15,R_1fR43ogIBDdAFMZ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.09,0,0,0,2.014,0,23.756,23.756,24.627,1,Trying to earn a decent amount for both of us ,10.887,23.946,34.628,2,1,10.5,6990ca01ca554d7c92921baa,69e791c2a80a3249717cb3fd,69e773e81779eeec606ecf09,3,Trying to earn a decent amount for both of us ,,4.5,69d6f333ce1cfc012fa6ac85,4,2,1,
