StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q212,Q213,Q214,Q215,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q217,Q218_First Click,Q218_Last Click,Q218_Page Submit,Q218_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q219,Q220,Q221,Q222,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,Q2,Q3,Q4,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,hp_lt_1,hp_lt_2,hp_lt_3,hp_lt_4,hp_kw_1,hp_kw_2,hp_kw_3,hp_kw_4,memory_lt_-$4,memory_lt_$0,memory_lt_$2,memory_lt_$4,memory_kw_$0,memory_kw_$4,memory_kw_$6,memory_kw_$8,reasons,attention_check,collect_hp,Q_DataPolicyViolations
2025-12-03 14:28:53,2025-12-03 14:32:14,IP Address,,100,201,True,2025-12-03 14:32:15,R_82YdERnUsUi2yGJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.007,0,Someone keeping their lottery winnings. ,Giving to charity. ,A fair split like splitting a bill when you have all had the same. ,"Sharing your good luck with others, like buying a round of drinks.",6.744,8.126,10.617,2,I think I may need the money more than the other person and I believe it is what many others would do. ,0,0,0.105,0,57,Yes,1,0,12,57ea425e5b88f5000106bb9f,6930491e947722ac7909ba17,693007ea9ccbb73de3debb7f,kw,0,$4,$2,$0,'-$4,$0,$8,$6,$4,,,,,Someone keeping their lottery winnings. ,"Sharing your good luck with others, like buying a round of drinks.",A fair split like splitting a bill when you have all had the same. ,Giving to charity. ,I think I may need the money more than the other person and I believe it is what many others would do. ,1,1,
2025-12-03 14:30:29,2025-12-03 14:32:28,IP Address,,100,119,True,2025-12-03 14:32:29,R_2l7cJu2XdsBSe65,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.107,0,,,,,1.887,9.27,10.007,5,"I thought it was unfair that I received the full amount but equally, I did not want to give away all the money",0,0,0.204,0,25,Yes,10,0,7,636572be569a87de33200d63,69304980947722ac7909ba2a,693007ea9ccbb73de3debb7f,kw,5,$0,$2,$4,'-$4,$4,$8,$0,$6,,,,,,,,,"I thought it was unfair that I received the full amount but equally, I did not want to give away all the money",1,0,
2025-12-03 14:32:19,2025-12-03 14:32:29,IP Address,,100,10,True,2025-12-03 14:32:30,R_2Gpn3oVqMp4jips,,,,,,,anonymous,EN,Very interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,629f2dccc6e91be06559e2f1,693049ec7871f666435dfa6c,693007ea9ccbb73de3debb7f,,,$2,$0,$4,'-$4,$8,$6,$4,$0,,,,,,,,,,0,,
2025-12-03 14:28:16,2025-12-03 14:32:32,IP Address,,100,256,True,2025-12-03 14:32:32,R_8GuKbm530txYlww,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.011,0,Giving someone the cost of a bus fare,Taking the change out of their pocket,Nothing - no exchange of money,Paying for someone's coffee,2.198,4.872,7.394,2,"I don't want to steal from them but I also don't want to give up my own money, so I left it as it was originally allocated",0,0,0.205,0,,,,,,,,,,,,,,,,,,32,Yes,10,0,8,5cfebb94eafc4d001a62cbc9,693048f9fd56c4f559f23166,693007ea9ccbb73de3debb7f,lt,0,$2,'-$4,$0,$4,$6,$4,$8,$0,Taking the change out of their pocket,Nothing - no exchange of money,Giving someone the cost of a bus fare,Paying for someone's coffee,,,,,"I don't want to steal from them but I also don't want to give up my own money, so I left it as it was originally allocated",1,1,
2025-12-03 14:29:41,2025-12-03 14:33:59,IP Address,,100,257,True,2025-12-03 14:33:59,R_2PaAwX22nJaoS3K,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.004,0,,,,,9.177,14.523,16.118,3,We're in the same game and I think it's only fair that we start off on the same footing to make it equal. Especially as I've done nothing to earn the money it was just allocated to me.,0,0,0.204,0,37,Yes,9,0,6,5ccc76bbc7508d0017d35954,6930493625896a0b002abfd9,693007ea9ccbb73de3debb7f,kw,6,'-$4,$4,$0,$2,$4,$8,$0,$6,,,,,,,,,We're in the same game and I think it's only fair that we start off on the same footing to make it equal. Especially as I've done nothing to earn the money it was just allocated to me.,1,0,
2025-12-03 14:29:58,2025-12-03 14:35:07,IP Address,,100,309,True,2025-12-03 14:35:08,R_807hgKvz2nwTM5P,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.009,0,losing a parking space,just every day life,giving to charity,a small donation for charity,10.153,22.835,24.125,2,"It's coming up to christmas and to be honest, I need the money. I won't take it all. As its the season of goodwill",0,0,0.208,0,,,,,,,,,,,,,,,,,,39,Yes,2,0,10,61112fb91e6eb028aa1ba59b,6930494e12afdbed179d8f48,693007ea9ccbb73de3debb7f,lt,-2,'-$4,$0,$4,$2,$8,$6,$4,$0,losing a parking space,just every day life,a small donation for charity,giving to charity,,,,,"It's coming up to christmas and to be honest, I need the money. I won't take it all. As its the season of goodwill",1,1,
2025-12-03 14:30:13,2025-12-03 14:35:07,IP Address,,100,293,True,2025-12-03 14:35:08,R_2QtABNs1BG4cyhB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.106,0,Sharing money with a friend to be able to buy something they want,Not being able to afford to let any of my own money go,That person owing me money that they have not paid back,Being a nice person,9.204,18.292,20.502,2,I felt I wanted the other person to have a bit more money,0,0,0.219,0,,,,,,,,,,,,,,,,,,51,Yes,12,0,7,570570eb61ab6a0010d484d0,6930496c968d5ee1f30567c5,693007ea9ccbb73de3debb7f,lt,1,$4,$0,'-$4,$2,$0,$8,$4,$6,That person owing me money that they have not paid back,Not being able to afford to let any of my own money go,Being a nice person,Sharing money with a friend to be able to buy something they want,,,,,I felt I wanted the other person to have a bit more money,1,1,
2025-12-03 14:30:33,2025-12-03 14:35:33,IP Address,,100,299,True,2025-12-03 14:35:33,R_2DvEluWLbJeJHPK,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.01,0,Its similiar to splitting my time in half with another 2 people so they both get my time equally. ,This is similar to not giving anything to charity when asked. even a small amount wouldn't affect me as much as it would have a positive affect on them. ,This feels the same as taking away from another person and so i could have an opportunity for them but i refuse to give it to them which results in a loss to them. ,This is similiar to small bonus to another person. Its enough to make them happy but not so much affect them greatly or me negatively. ,12.438,20.745,21.638,2,I feel that sharing half with another is fair as its an equal amount but may be more needed by the another,0,0,0.211,0,,,,,,,,,,,,,,,,,,39,Yes,25,0,4,6658bf916039705479385d08,6930497abe95071929072043,693007ea9ccbb73de3debb7f,lt,4,$4,$0,'-$4,$2,$8,$6,$0,$4,This feels the same as taking away from another person and so i could have an opportunity for them but i refuse to give it to them which results in a loss to them. ,This is similar to not giving anything to charity when asked. even a small amount wouldn't affect me as much as it would have a positive affect on them. ,This is similiar to small bonus to another person. Its enough to make them happy but not so much affect them greatly or me negatively. ,Its similiar to splitting my time in half with another 2 people so they both get my time equally. ,,,,,I feel that sharing half with another is fair as its an equal amount but may be more needed by the another,1,1,
2025-12-03 14:33:56,2025-12-03 14:36:14,IP Address,,100,138,True,2025-12-03 14:36:15,R_5feijRjGgGOcmrZ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.104,0,,,,,5.952,8.098,9.556,3,"If we both have a chance to win, we may as well split it down the middle.",0,0,0.206,0,30,Yes,49,0,6,60e646c07ff048a3f08278b7,69304a4c6a486ddb5b06d09c,693007ea9ccbb73de3debb7f,kw,6,'-$4,$2,$0,$4,$0,$8,$6,$4,,,,,,,,,"If we both have a chance to win, we may as well split it down the middle.",1,0,
2025-12-03 14:29:33,2025-12-03 14:36:57,IP Address,,100,444,True,2025-12-03 14:36:58,R_8L3FrJ3YAEdkK2J,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.02,0,Like someone not sharing their sweets with you.,Like splitting the bill in a restrarunt ,Nothing,Sharing money whilst doing a project together but me doing more work so recieving a better reward.,5.852,17.963,19.536,9,Because I recieved the full amount and I would like to keep a little bit more for myself. I wouldn't like to keep it all to myself. ,0,0,0.212,0,33,Yes,10,1,9,677880f787ed7d2cfb6f7345,6930493df1b1b477893a871e,693007ea9ccbb73de3debb7f,kw,3,$4,$2,$0,'-$4,$0,$6,$8,$4,,,,,Like someone not sharing their sweets with you.,Sharing money whilst doing a project together but me doing more work so recieving a better reward.,Like splitting the bill in a restrarunt ,Nothing,Because I recieved the full amount and I would like to keep a little bit more for myself. I wouldn't like to keep it all to myself. ,1,1,
2025-12-03 14:33:56,2025-12-03 14:37:27,IP Address,,100,210,True,2025-12-03 14:37:27,R_1obYFefqSJS574g,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.01,0,,,,,8.337,11.953,18.844,3,"i looked and to see what would be fair, like to evenly split the amoutn recieved. ",0,0,0.201,0,,,,,,,,,,,,,,,,,,25,Yes,4,0,4,65d53cf473e1b96ac92b5f33,69304a4e990b2780e8252e0b,693007ea9ccbb73de3debb7f,lt,4,$2,$4,'-$4,$0,$0,$8,$4,$6,,,,,,,,,"i looked and to see what would be fair, like to evenly split the amoutn recieved. ",1,0,
2025-12-03 14:30:30,2025-12-03 14:37:29,IP Address,,100,418,True,2025-12-03 14:37:29,R_3MScHGe7alsYvBu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.12,0,If I got a tip at work and didn't share it evenly,I would find this similar to sharing a tip at work equally ,Being selfish and not thinking of others ,Giving a friend a little extra,12.553,20.929,22.45,2,I wanted us to each get an equal amount,0,0,0.223,0,,,,,,,,,,,,,,,,,,27,Yes,4,0,6,63bc87f783afb5aed2c937d2,6930497c5b368b6107ac47c9,693007ea9ccbb73de3debb7f,lt,2,$0,$2,'-$4,$4,$4,$0,$6,$8,Being selfish and not thinking of others ,If I got a tip at work and didn't share it evenly,I would find this similar to sharing a tip at work equally ,Giving a friend a little extra,,,,,I wanted us to each get an equal amount,1,1,
2025-12-03 14:36:12,2025-12-03 14:37:48,IP Address,,100,95,True,2025-12-03 14:37:48,R_7QMxVMBrHAxI9nu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.014,0,,,,,6.74,8.29,9.591,2,I chose this allocation so that we both receive an equal amount of money. I believe that is the fair option.,0,0,0.107,0,28,Yes,20,0,6,631b8852e29b89b2a4a7fae9,69304ad43c49b416cad90c03,693007ea9ccbb73de3debb7f,kw,6,$2,'-$4,$0,$4,$6,$4,$0,$8,,,,,,,,,I chose this allocation so that we both receive an equal amount of money. I believe that is the fair option.,1,0,
2025-12-03 14:36:42,2025-12-03 14:38:41,IP Address,,100,119,True,2025-12-03 14:38:42,R_7IRkma3WzF5CVlL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.116,0,,,,,14.552,14.552,17.965,1,"Figured we could split it, equal work.",0,0,0.214,0,,,,,,,,,,,,,,,,,,34,No,,0,6,66c509c75cde01398191b5b4,69304af30d2345ba23a50e9d,693007ea9ccbb73de3debb7f,lt,2,$2,$4,$0,'-$4,$6,$8,$4,$0,,,,,,,,,"Figured we could split it, equal work.",1,0,
2025-12-03 14:34:38,2025-12-03 14:39:07,IP Address,,100,268,True,2025-12-03 14:39:08,R_82gnLgJKrL5MlEc,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.12,0,,,,,37.021,45.84,48.689,3,I believe that this should be fair to us both but as I was chosen then I chose a slightly less value to allocate.,0,0,0.216,0,,,,,,,,,,,,,,,,,,47,No,,0,6.5,677545caf59707888206f9e1,69304a7659f80f4629dd84dd,693007ea9ccbb73de3debb7f,lt,1.5,'-$4,$2,$0,$4,$6,$8,$4,$0,,,,,,,,,I believe that this should be fair to us both but as I was chosen then I chose a slightly less value to allocate.,1,0,
2025-12-03 14:36:40,2025-12-03 14:39:17,IP Address,,100,157,True,2025-12-03 14:39:18,R_8afwCDPMqiSwMal,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.014,0,,,,,12.622,12.622,13.924,1,For having done nothing it feels fair to get the same amount as the other person. If I had done something worthy of more money I would consider keeping more money but I think it is fair to split 50/50 in the knowledge we have done the same amount. ,0,0,0.202,0,,,,,,,,,,,,,,,,,,32,Yes,6,0,6,6658b60447c3b7e6e7d4a79d,69304af2a1ad0da90c45f7b1,693007ea9ccbb73de3debb7f,lt,2,$4,$0,$2,'-$4,$8,$6,$4,$0,,,,,,,,,For having done nothing it feels fair to get the same amount as the other person. If I had done something worthy of more money I would consider keeping more money but I think it is fair to split 50/50 in the knowledge we have done the same amount. ,1,0,
2025-12-03 14:37:52,2025-12-03 14:39:27,IP Address,,100,95,True,2025-12-03 14:39:28,R_1awxMuLx6Ro8ZbT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.114,0,,,,,1.869,16.493,20.464,5,I wanted to be as fair as possible. I feel like splitting it is fair. I would want someone to do the same.,0,0,0.21,0,,,,,,,,,,,,,,,,,,34,Yes,15,0,4,609550ebd2fd05085720eca0,69304b38c5da4fb7d2cc4f34,693007ea9ccbb73de3debb7f,lt,4,'-$4,$4,$0,$2,$8,$4,$6,$0,,,,,,,,,I wanted to be as fair as possible. I feel like splitting it is fair. I would want someone to do the same.,1,0,
2025-12-03 14:37:35,2025-12-03 14:39:54,IP Address,,100,139,True,2025-12-03 14:39:54,R_7jjKN66XLGXORpN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.017,0,sharing,taking more for myself,being selfish,being generous,3.75,3.75,4.637,1,share it cuz i didnt have it originally,0,0,0.108,0,30,Yes,5,0,6,6633a447cefc384785ec5e16,69304b1669fee646c1bfff9a,693007ea9ccbb73de3debb7f,kw,6,'-$4,$0,$2,$4,$6,$4,$0,$8,,,,,being selfish,taking more for myself,sharing,being generous,share it cuz i didnt have it originally,1,1,
2025-12-03 14:36:23,2025-12-03 14:40:35,IP Address,,100,252,True,2025-12-03 14:40:36,R_5QKBZlFRewVL03n,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.007,0,,,,,16.072,22.233,24.396,4,I wanted to be even with the other person and also show love since the other participant was not allocated with anything substantial. I would rather share and let us be evenly balance fianancially ,0,0,0.215,0,63,Yes,5,0,6,63bed6e176fba857a47fbaff,69304adabce174262fc219af,693007ea9ccbb73de3debb7f,kw,6,$2,$4,'-$4,$0,$6,$4,$8,$0,,,,,,,,,I wanted to be even with the other person and also show love since the other participant was not allocated with anything substantial. I would rather share and let us be evenly balance fianancially ,1,0,
2025-12-03 14:34:59,2025-12-03 14:40:40,IP Address,,100,340,True,2025-12-03 14:40:40,R_8xKTHW9zeWPc7Ll,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.012,0,Sharing things equally with friends like splitting a bill,Offering something to someone who is worse off than me like giving to a charity,A corrupt politician taking everything for themselves ,Someone making sure that they benefit more than the other person ,7.337,9.562,13.949,2,"I do not know the other participant, I might need the money more than them",0,0,0.212,0,56,Yes,8,0,12,5a2c51740a1e6b00016952c8,69304a6a105e7a30fe198510,693007ea9ccbb73de3debb7f,kw,0,$0,'-$4,$4,$2,$6,$8,$0,$4,,,,,A corrupt politician taking everything for themselves ,Someone making sure that they benefit more than the other person ,Sharing things equally with friends like splitting a bill,Offering something to someone who is worse off than me like giving to a charity,"I do not know the other participant, I might need the money more than them",1,1,
2025-12-03 14:38:29,2025-12-03 14:40:54,IP Address,,100,144,True,2025-12-03 14:40:55,R_8GH6jnwdGDmgMqD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.006,0,,,,,23.89,28.377,30.781,2,So it was a more fair allocation,0,0,0.205,0,,,,,,,,,,,,,,,,,,49,Yes,8,0,7,6778163812b493de7e6e3a2a,69304b5d2d1dd2e3ed6c1d45,693007ea9ccbb73de3debb7f,lt,1,$4,'-$4,$2,$0,$6,$0,$8,$4,,,,,,,,,So it was a more fair allocation,1,0,
2025-12-03 14:36:19,2025-12-03 14:41:01,IP Address,,100,282,True,2025-12-03 14:41:02,R_7tdeTJc7EgAJtQJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.01,0,I imagine it to be similar to someone not sharing when they get a free cake.,I find this similar to giving someone some birthday money.,"I find this similar to finding some money on the ground while with your friend and giving them some, nearly half, just for being there and being your friend.","I find this similar to my older brother getting some money, and then reluctantly giving me a little just to make our parents not get on his case.",3.986,13.882,19.78,5,I decided that this was similar to me finding some money on the ground while out with a friend and then giving them nearly half just for being there.,0,0,0.22,0,47,Yes,3,0,7,5dfa56fddc265f7ac3bee209,69304a930fd50a2d6044b9bf,693007ea9ccbb73de3debb7f,kw,5,'-$4,$2,$0,$4,$0,$8,$6,$4,,,,,I imagine it to be similar to someone not sharing when they get a free cake.,"I find this similar to my older brother getting some money, and then reluctantly giving me a little just to make our parents not get on his case.","I find this similar to finding some money on the ground while with your friend and giving them some, nearly half, just for being there and being your friend.",I find this similar to giving someone some birthday money.,I decided that this was similar to me finding some money on the ground while out with a friend and then giving them nearly half just for being there.,1,1,
