StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_ID,P1_CHOICE,LOCK_TOKEN,P2,allocation_hp,transfer_hp,attention_check,Q_DataPolicyViolations
2026-04-20 15:29:13,2026-04-20 15:33:01,IP Address,,100,228,True,2026-04-20 15:33:02,R_6YMyGy0dM4UPrss,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.465,0,0,0,2.008,0,18.795,18.795,23.785,1,"They chose half of their amount to send to me, so I received 9$ after the multiplier. Sending 3 of my 9$ back to them would have ultimately put us both back at 6$ which makes it even and fair.",8.277,15.977,19.501,2,0,0,0.208,0,1,6,69c2c4c8ef72bbb6d0dd914d,69e6463bff7b8ad4cf62eb6f,69e638d4b2228b5d05917569,3,"They chose half of their amount to send to me, so I received 9$ after the multiplier. Sending 3 of my 9$ back to them would have ultimately put us both back at 6$ which makes it even and fair.",,631916c5e920aea5076777b0,3,44a67e37-5029-4c8d-b54b-941c87fc1274,9,4.5,1.5,1,
2026-04-20 15:29:08,2026-04-20 15:34:08,IP Address,,100,300,True,2026-04-20 15:34:09,R_8rTiLyrfNzKeCtz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.197,0,0,0,2.128,0,35.638,37.742,59.112,2,"The other person sent me $4 out of $6, so they have $2 left.  I now have $12.  If I send them $5 we will have $7 each, which is fair.",18.594,18.594,20.085,1,0,0,0.22,0,0,7,5e1e5c3c80e02e1c36679187,69e646391b255411a7cdc2a0,69e638d4b2228b5d05917569,5,"The other person sent me $4 out of $6, so they have $2 left.  I now have $12.  If I send them $5 we will have $7 each, which is fair.",,69d53aef81c05aeb395447a6,4,52b50958-f4df-4e1e-8f2e-74dfa76acebf,12,5,1,1,
2026-04-20 15:26:17,2026-04-20 15:34:39,IP Address,,100,502,True,2026-04-20 15:34:39,R_1pOXPF6RYkAd2Qp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.235,0,0,0,2.014,0,30.818,35.883,48.04,4,I value fairness and equality in most situations.,32.371,118.595,129.511,13,0,0,0.216,0,0,6,62740cf8e39eba1055ef571b,69e645923c21f425cf709bbb,69e638d4b2228b5d05917569,3,I value fairness and equality in most situations.,,613f652eebd7d163324ea60d,3,9721ada2-e95a-46ec-9654-b307e837f2d4,9,4,2,1,
2026-04-20 15:34:34,2026-04-20 15:34:47,IP Address,,100,12,True,2026-04-20 15:34:47,R_5Db17YbqLGaamPf,,,,,,,anonymous,EN,,A bit interested,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69df1b5b8de9e9b6d1aa63da,69e647838ce23f02a648ffc6,69e638d4b2228b5d05917569,,,,,,,,,,0,
2026-04-20 15:31:25,2026-04-20 15:35:04,IP Address,,100,219,True,2026-04-20 15:35:05,R_8WPfCCl15iqw9Yp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.046,0,0,0,2.111,0,26.809,39.052,40.745,5,I was tempted to give 0 so that we both had the same amount but decided to make player 1 come out very slightly ahead.,9.591,28.573,30.324,3,0,0,0.21,0,0,4,5c2f587f70d93a000122ac27,69e646c175cd06a2c3955359,69e638d4b2228b5d05917569,0.5,I was tempted to give 0 so that we both had the same amount but decided to make player 1 come out very slightly ahead.,,6369323b45c34c37f659bc0f,1.5,aded567a-fccf-4e85-b5d5-e897b2e19c65,4.5,4.5,1.5,1,
2026-04-20 15:32:39,2026-04-20 15:35:17,IP Address,,100,158,True,2026-04-20 15:35:18,R_3cg9MIClIrXTbGx,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..no one,..affects your match earnings,$6,,,,,,,,,,,,,,,,,,,,,,1,,6778960cc7c9403c1d58e9a2,69e6470dcf4488b3fee09f97,69e638d4b2228b5d05917569,,,,,,,,,,1,
2026-04-20 15:28:02,2026-04-20 15:35:35,IP Address,,100,453,True,2026-04-20 15:35:36,R_3efpnW3wmOU9FPB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,5.458,0,0,0,2.019,0,4.003,51.664,51.902,6,"I chose this amount because Player 1 trusted me by sending part of their money, so I wanted to return a fair share while still keeping some for myself.",22.831,26.398,27.112,2,0,0,0.226,0,0,5,67e18df3adc77c0702ba396b,69e645f8d0b4695ea2067946,69e638d4b2228b5d05917569,4,"I chose this amount because Player 1 trusted me by sending part of their money, so I wanted to return a fair share while still keeping some for myself.",,5f2bb6075f057c653b2c85e6,3,8381b214-b559-4235-830e-711c361eb9e8,9,3,3,1,
2026-04-20 15:31:01,2026-04-20 15:35:53,IP Address,,100,292,True,2026-04-20 15:35:54,R_8EJVsfZy2rFrV08,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.245,0,0,0,2.015,0,8.459,15.969,18.955,6,I wanted to send a fair amount and player 1 had been generous to me. ,11.302,14.631,16.886,3,0,0,0.211,0,1,9,663e6fac2a7a46907d91ce30,69e646a5f7260fba7580493e,69e638d4b2228b5d05917569,9,I wanted to send a fair amount and player 1 had been generous to me. ,,5ea713ed7dd03d0c54bee030,6,5904562d-6842-463e-aafe-d0c2a020d1c8,18,4,2,1,
2026-04-20 15:32:56,2026-04-20 15:36:06,IP Address,,100,189,True,2026-04-20 15:36:06,R_6gZrzqnzgxPMsOU,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.45,0,0,0,2.11,0,11.062,18.512,19.953,4,I think it was nice that they gave me some money so I will give them a dollar back to say thanks.,5.422,5.422,6.834,1,0,0,0.21,0,0,8,67acec8db57cdba0b5e9415e,69e6471f8e72692957356791,69e638d4b2228b5d05917569,1,I think it was nice that they gave me some money so I will give them a dollar back to say thanks.,,5ffefe289a45d160a6199c28,3,5bd3e8d1-b634-4e9e-8af2-8c3086e93eaa,9,5.5,0.5,1,
2026-04-20 15:34:32,2026-04-20 15:36:37,IP Address,,100,124,True,2026-04-20 15:36:38,R_877pLr2D2bREAPO,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.689,0,0,0,2.109,0,12.207,12.207,13.182,1,I sent back the money to make it so that we both received the same amount of money,17.007,17.007,17.834,1,0,0,0.209,0,0,6,66c5ee0d624ca2722eebfa1c,69e64783d83f111a28728ad6,69e638d4b2228b5d05917569,3,I sent back the money to make it so that we both received the same amount of money,,69907e70c4054eeb8965b30d,3,b72d45e6-0d4d-4f68-a96d-6aaa3278715f,9,4,2,1,
2026-04-20 15:35:46,2026-04-20 15:38:04,IP Address,,100,137,True,2026-04-20 15:38:04,R_65TosqoM3t8lnlw,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.563,0,0,0,2.004,0,9.78,9.78,11.911,1,"I chose to send half of the money because it was very generous of them to send the $6. They trusted that I would do the right thing by sending half, and that is exactly what I would do.",4.803,4.803,5.661,1,0,0,0.204,0,0,9,5f517edd007af03cbf15085f,69e647cc97bf4eb63a26a0c4,69e638d4b2228b5d05917569,9,"I chose to send half of the money because it was very generous of them to send the $6. They trusted that I would do the right thing by sending half, and that is exactly what I would do.",,5d2e1c52c3651500159f0a69,6,4806f5b8-f123-4623-a97b-5086b73610cc,18,3,3,1,
2026-04-20 15:36:30,2026-04-20 15:39:10,IP Address,,100,159,True,2026-04-20 15:39:11,R_24Ah1apTqUkhDXu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,6.005,0,0,0,2.118,0,3.447,5.599,6.678,2,I thought it only fair that I sent back half of what I received.,3.087,5.587,6.731,2,0,0,0.22,0,0,1.5,62fbb64f898f825360508915,69e647f681e525fa39d96a2b,69e638d4b2228b5d05917569,1.5,I thought it only fair that I sent back half of what I received.,,673c6b25770ca42d0a44973d,1,f2d50ac4-c367-4324-9500-2e84d82942cc,3,3,3,1,
2026-04-20 15:34:33,2026-04-20 15:39:17,IP Address,,100,283,True,2026-04-20 15:39:17,R_2LijVWEMwYYqIN8,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.528,0,0,0,2.005,0,51.087,62.39,69.926,2,I returned what Player 1 gave to me,4.788,19.461,31.368,2,0,0,0.103,0,0,5,6376b5f0d01f86af62423b8b,69e647832e1639472cb0d651,69e638d4b2228b5d05917569,2.5,I returned what Player 1 gave to me,,62b07fada18474adc21fa4b1,2.5,a1aa19e9-2a4a-49cd-bd18-7e5f2203f2f8,7.5,4,2,1,
2026-04-20 15:30:59,2026-04-20 15:40:16,IP Address,,100,557,True,2026-04-20 15:40:17,R_3geuorG8PVTKovf,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.978,0,0,0,2.114,0,9.05,17.392,29.449,4,"I chose this amount because it allow Player one to recover some of the amount the could possibly have, while still giving me a financial benefit. Since the amount sent was multiplied by three, I aimed to return a portion that keeps them with something, but also leaves me with a gain.",8.613,67.442,69.051,15,0,0,0.213,0,0,16,69c19794ff9489bf19fb094c,69e646aaaa2d098e0b3b1618,69e638d4b2228b5d05917569,2,"I chose this amount because it allow Player one to recover some of the amount the could possibly have, while still giving me a financial benefit. Since the amount sent was multiplied by three, I aimed to return a portion that keeps them with something, but also leaves me with a gain.",,611d7da2640a2e31818c3e18,6,d092d1e3-ff8a-4eb8-9561-89e8c8b266f3,18,4,2,1,
2026-04-20 15:36:21,2026-04-20 15:40:59,IP Address,,100,277,True,2026-04-20 15:40:59,R_5eY57EgAXW3CEhP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,5.199,0,0,0,2.006,0,10.968,18.962,24.638,3,"If player one started out with $6.00 and sent me $2.00, that would leave player one with $4.00. After the multiplication of my $2.00 by 3, I now have $6.00. I sent $1.00 back to player one so that we both now have equal amounts of $5.00.",,,,,0,0,0.209,0,0,5,6778afe677d138c02e3bf3bf,69e647e7184989bb9e4f157d,69e638d4b2228b5d05917569,1,"If player one started out with $6.00 and sent me $2.00, that would leave player one with $4.00. After the multiplication of my $2.00 by 3, I now have $6.00. I sent $1.00 back to player one so that we both now have equal amounts of $5.00.",,60fd819cc525619e3e0ce203,2,4fd07353-f3a9-43a0-b8a3-74a41c108e9d,6,,,1,
2026-04-20 15:38:28,2026-04-20 15:41:16,IP Address,,100,168,True,2026-04-20 15:41:17,R_8eIyaQdXpR4kNlW,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.3,0,0,0,2.007,0,5.199,9.59,11.186,2,they sent me the full amount to maximise profit. out of trust i am sending back half,17.471,24.847,25.931,2,0,0,0.208,0,1,9,653fbd47b1b32fd5a7992e10,69e6486dac54643445979916,69e638d4b2228b5d05917569,9,they sent me the full amount to maximise profit. out of trust i am sending back half,,6696a3b921e4f92ad108eff3,6,e50def97-fa9b-4f54-a16c-b3f03b3bf84a,18,5,1,1,
2026-04-20 15:36:06,2026-04-20 15:41:38,IP Address,,100,332,True,2026-04-20 15:41:38,R_6NyyrA5mNd3JR0J,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,6.022,0,0,0,2.016,0,10.057,12.417,14.618,2,Player one has 5 dollars remaining.I have 3 dollars .It makes no sense for me to send them any more money since they already have more than me,6.728,7.193,11.202,2,0,0,0.208,0,0,3,69de648f03ac17ff4fd8e55d,69e647d2a8a0ae9f40136294,69e638d4b2228b5d05917569,0,Player one has 5 dollars remaining.I have 3 dollars .It makes no sense for me to send them any more money since they already have more than me,,67ccf5aaec16501a9fec7097,1,a62ef935-9c5f-4a7e-a0f5-495e7cb0acb3,3,5,1,1,
2026-04-20 15:38:18,2026-04-20 15:42:27,IP Address,,100,249,True,2026-04-20 15:42:28,R_8psTDWZYvRf0jWi,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.481,0,0,0,2.121,0,29.136,29.136,33.908,1,I chose that amount so that we would each get the same amount at the end.,27.672,27.672,37.015,1,0,0,0.221,0,0,7,6075caa68c5cbea81ddee98a,69e64863a80a3e8ab4e6db88,69e638d4b2228b5d05917569,5,I chose that amount so that we would each get the same amount at the end.,,5cf5c14bada72300156a4521,4,ae415337-4ba6-4078-9ca7-6e4577c3ef51,12,5.5,0.5,1,
2026-04-20 15:40:02,2026-04-20 15:42:49,IP Address,,100,167,True,2026-04-20 15:42:50,R_8rftNBw9KoWLZci,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.88,0,0,0,2.017,0,15.508,19.065,20.052,5,I felt like maximising my gains.,6.132,8.475,9.495,5,0,0,0.203,0,0,9,6098320c0fb0d5c7306b74d1,69e648ccdf8eb50b415654ea,69e638d4b2228b5d05917569,0,I felt like maximising my gains.,,5e2881eaa9af590560d04047,3,1b7773da-6f0b-4b13-aa90-159c41494dd9,9,6,0,1,
2026-04-20 15:39:07,2026-04-20 15:43:07,IP Address,,100,239,True,2026-04-20 15:43:07,R_5QG61oBH9gmtU3b,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.407,0,0,0,2.014,0,24.573,36.725,37.936,2,"They had $6, sent $1, leaving them with $5. After the multiplier, I have $3. That's not a lot, so I will keep it. They still have $5. I have $3. ",8.334,8.334,13.53,1,0,0,0.209,0,0,3,691ca5b22ee4008c53e87ee1,69e64887734ecb156c281c6f,69e638d4b2228b5d05917569,0,"They had $6, sent $1, leaving them with $5. After the multiplier, I have $3. That's not a lot, so I will keep it. They still have $5. I have $3. ",,64145d0998204476ea32fe75,1,6b6c949d-7790-4f72-9284-e1542a2ebb19,3,5,1,1,
2026-04-20 15:42:07,2026-04-20 15:43:11,IP Address,,100,63,True,2026-04-20 15:43:11,R_8M4mxBtDhjWLZBv,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.493,0,0,0,2.108,0,1.825,6.626,7.757,2,fair split to my fellow participant. ,,,,,0,0,0.207,0,0,3,63d15a2dccce0705127190e3,69e64915e121ad95679eae69,69e638d4b2228b5d05917569,3,fair split to my fellow participant. ,,5c3388fa01439b0001a0adfe,2,d0dac56f-cc40-4afb-bfc3-661fe7a223ba,6,,,1,
2026-04-20 15:36:14,2026-04-20 15:43:40,IP Address,,100,446,True,2026-04-20 15:43:41,R_6LtWhd6778kPDFg,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.756,0,0,0,2.008,0,12.723,19.707,28.666,2,"I chose that amount because it feels the most fair to send to someone else, since they chose to send me 2.5 out of their own money. ",183.021,185.321,190.241,2,0,0,0.212,0,0,4.5,69e0040284c80d489b1dc47d,69e647e582c63552fd348e38,69e638d4b2228b5d05917569,3,"I chose that amount because it feels the most fair to send to someone else, since they chose to send me 2.5 out of their own money. ",,66a410b406067cbe3613852c,2.5,5af3893d-3ad4-4269-8bd7-65edb0a63f19,7.5,4.5,1.5,1,
2026-04-20 15:36:52,2026-04-20 15:43:49,IP Address,,100,417,True,2026-04-20 15:43:50,R_2v7dvaJ39ASKNts,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.563,0,0,0,2.112,0,52.339,59.053,76.248,2,"By sending them 3 back, they will end up with 6 in total and I will have 6 in total",45.141,49.579,55.373,5,0,0,0.217,0,0,6,5c7b01b892edb30017dc1202,69e6480ae5ed67417a78d059,69e638d4b2228b5d05917569,3,"By sending them 3 back, they will end up with 6 in total and I will have 6 in total",,5d7ff85ffec5620017b07c40,3,24a3a464-b120-4f1d-b98d-97a4a6eb44e0,9,5,1,1,
2026-04-20 15:42:17,2026-04-20 15:43:55,IP Address,,100,98,True,2026-04-20 15:43:55,R_3LT3i0s6lqYLUT0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.259,0,0,0,2.008,0,9.02,9.02,10.167,1,I am selfish and wanted to keep as much as possible,,,,,0,0,0.203,0,1,5,5a6d4c08e6cc4a0001b6c4f6,69e649535d696aecf7e0c123,69e638d4b2228b5d05917569,1,I am selfish and wanted to keep as much as possible,,69bb018e761c187922d0ccd0,2,4295715a-f949-4ae8-9853-74f9ac2b6472,6,,,1,
2026-04-20 15:38:32,2026-04-20 15:44:09,IP Address,,100,336,True,2026-04-20 15:44:09,R_5ruL1Bq2tY2F1wS,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.599,0,0,0,2.115,0,8.655,8.655,9.66,1,cause I like being nice. :D,5.134,5.134,5.861,1,0,0,0.214,0,0,6,66523f4c3c4e75f98ccc5082,69e648741ac3ace9dfacfb4a,69e638d4b2228b5d05917569,6,cause I like being nice. :D,,69e51efe522f14e5f9ae6a6c,4,eeb3c8f4-64ad-4797-a042-3137fb9cc328,12,2,4,1,
2026-04-20 15:28:05,2026-04-20 15:29:23,IP Address,,100,78,True,2026-04-20 15:44:25,R_1I3HbDsIyA2PviN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.194,0,0,0,2.008,0,4.679,14.346,15.733,2,I think it's fair to split the amount ,2.73,3.596,4.586,2,0,0,0.207,0,0,7.5,69dd7568f1e8b52d0f86380b,69e645fe0a586053d9ef596e,69e638d4b2228b5d05917569,7.5,I think it's fair to split the amount ,,697b91662a71859680a7b795,5,66624782-5f1d-4e6b-9f63-655b5f0dffde,15,3,3,1,
2026-04-20 15:41:36,2026-04-20 15:44:31,IP Address,,100,175,True,2026-04-20 15:44:32,R_5JaQxYAp5NPuXZ0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.478,0,0,0,2.005,0,8.681,16.781,17,9,I wanted to choose $0.60 actually. I wanted to give them something in addition back.,4.197,5.066,7.133,2,0,0,0.204,0,0,1,663d78724bf4501737f36653,69e6492a0e90cd6ddca6f738,69e638d4b2228b5d05917569,0.5,I wanted to choose $0.60 actually. I wanted to give them something in addition back.,,6034da6b08183eee8cc990ea,0.5,8d3aa1c6-8ce6-4457-bacb-1d1b49c0eaea,1.5,3,3,1,
