StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,beliefs_hp,attention_check,Q_DataPolicyViolations
2026-04-20 10:29:32,2026-04-20 10:30:57,IP Address,,100,84,True,2026-04-20 10:30:57,R_2pAxt8DJJEVWd8f,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.019,0,4.603,4.603,6.883,1,It's fair to split the amount between the two of us.,2.706,2.706,3.524,1,6.936,6.936,7.564,1,0,0,0.222,0,0,6,58fc6017ee99a700012ce5d8,69e600074721b8e76c8893c5,69e5f3e940b1445faaf04dae,,6,It's fair to split the amount between the two of us.,100,50,1,
2026-04-20 10:30:57,2026-04-20 10:31:18,IP Address,,100,20,True,2026-04-20 10:31:19,R_6qEgr0MReSX0rfg,,,,,,,anonymous,EN,,,,I've never heard of it,,,,,,,,,,,,,,,,,,,,,,,,,0,,69d6c3d78ccb922092f1f7c0,69e6005be4f3861bb6f3533a,69e5f3e940b1445faaf04dae,,,,,,0,
2026-04-20 10:31:18,2026-04-20 10:31:56,IP Address,,100,38,True,2026-04-20 10:31:57,R_5Ld5rSmrpFPUgJi,,,,,,,anonymous,EN,,,,I've never heard of it,,,,,,,,,,,,,,,,,,,,,,,,,0,,675cb36b51ef22e70c4da7e2,69e60064ed00d383e179d97c,69e5f3e940b1445faaf04dae,,,,,,0,
2026-04-20 10:29:28,2026-04-20 10:31:59,IP Address,,100,151,True,2026-04-20 10:32:00,R_3kcsHWyz64KqIn2,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.11,0,4.227,6.519,8.897,2,I wanted to be fair enough for myself and participant 2 that would make participant 2 accept the offer as it is reasonable.,3.627,10.921,12.358,2,3.312,3.312,4.786,1,0,0,0.218,0,0,6,5fc59fed16726c1191d1172f,69e5fffcbcac7a1dc6d9c368,69e5f3e940b1445faaf04dae,,6,I wanted to be fair enough for myself and participant 2 that would make participant 2 accept the offer as it is reasonable.,96,75,1,
2026-04-20 10:30:27,2026-04-20 10:32:01,IP Address,,100,94,True,2026-04-20 10:32:02,R_26u7B3R7ZGjxfvH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.121,0,2.574,5.615,8.558,3,I see no reason not to share equally,1.775,4.871,5.767,2,12.672,12.672,13.68,1,0,0,0.21,0,0,6,653946cbef89fd6232a8ec50,69e6003d665f0e50424b98d8,69e5f3e940b1445faaf04dae,,6,I see no reason not to share equally,75,50,1,
2026-04-20 10:31:36,2026-04-20 10:32:10,IP Address,,100,34,True,2026-04-20 10:32:11,R_8Kpyc5x4JCGWVK9,,,,,,,anonymous,EN,,,,I've never heard of it,,,,,,,,,,,,,,,,,,,,,,,,,0,,5d653a935916420018fd2cdd,69e60083d2432b281c3dec50,69e5f3e940b1445faaf04dae,,,,,,0,
2026-04-20 10:30:40,2026-04-20 10:32:22,IP Address,,100,101,True,2026-04-20 10:32:22,R_8Isof51y9H4yDSJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.113,0,2.023,3.188,3.682,2,I felt that this was the fairest way to split the money and also the most likely case to be guarnateed acceptance ,3.394,3.394,4.089,1,5.327,5.327,7.135,1,0,0,0.21,0,0,6,59baf1a2178f1b0001828a26,69e600468aca0bde78d42948,69e5f3e940b1445faaf04dae,,6,I felt that this was the fairest way to split the money and also the most likely case to be guarnateed acceptance ,85,60,1,
2026-04-20 10:32:05,2026-04-20 10:32:27,IP Address,,100,22,True,2026-04-20 10:32:28,R_7GF0wFOfYAaGk3T,,,,,,,anonymous,EN,,,,I've never heard of it,,,,,,,,,,,,,,,,,,,,,,,,,0,,67d028b6021b038230ccfd4c,69e600883cc2615b23657184,69e5f3e940b1445faaf04dae,,,,,,0,
2026-04-20 10:31:32,2026-04-20 10:32:33,IP Address,,100,61,True,2026-04-20 10:32:33,R_5t1R1XVSPItsCIx,,,,,,,anonymous,EN,Very interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69c95af181d40607c812d593,69e6007727eb02ff73e43a1f,69e5f3e940b1445faaf04dae,,,,,,0,
2026-04-20 10:31:12,2026-04-20 10:32:42,IP Address,,100,90,True,2026-04-20 10:32:42,R_82A1KBsBl7rZBOh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.01,0,3.014,4.747,5.854,2,it just seems fair to split it 50/50 and also seems likely that the other participant will accept. ,3.365,3.365,4.756,1,3.94,3.94,5.543,1,0,0,0.205,0,0,6,645d03acd1302079adbc39f9,69e6006a1660fa07128fc0a3,69e5f3e940b1445faaf04dae,,6,it just seems fair to split it 50/50 and also seems likely that the other participant will accept. ,96,63,1,
2026-04-20 10:30:15,2026-04-20 10:32:42,IP Address,,100,147,True,2026-04-20 10:32:43,R_802XLMBU0bHjVJf,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.015,0,1.921,7.209,8.209,3,I hoped player 2 would see it was fair to go halves,9.439,9.439,10.431,1,11.142,11.142,12.162,1,0,0,0.217,0,0,6,662f78b911625f2c4ea2429a,69e6002f673c1ef17d66926a,69e5f3e940b1445faaf04dae,,6,I hoped player 2 would see it was fair to go halves,40,36,1,
2026-04-20 10:29:24,2026-04-20 10:32:48,IP Address,,100,204,True,2026-04-20 10:32:49,R_3AL5HJTGqQ56vee,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.114,0,10.367,10.367,11.929,1,This is 50% of the totally so there is room for other player to adjust,9.681,10.745,12.661,2,10.877,10.877,12.476,1,0,0,0.213,0,0,6,69e192c0923be458cafc9289,69e5fffa9eb1871a6aad0aa1,69e5f3e940b1445faaf04dae,,6,This is 50% of the totally so there is room for other player to adjust,25,10,1,
2026-04-20 10:29:17,2026-04-20 10:32:49,IP Address,,100,211,True,2026-04-20 10:32:49,R_3ayk1c8KYep7VeS,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.012,0,8.491,8.491,10.05,1,I was not sure how much to give so I decided on the smallest amount for now.,6.02,6.02,7.837,1,4.668,4.668,5.732,1,0,0,0.215,0,0,11,66dc38b73a438ca9e1aa3ad9,69e5fff53b34009d8a553267,69e5f3e940b1445faaf04dae,,1,I was not sure how much to give so I decided on the smallest amount for now.,100,100,1,
2026-04-20 10:29:41,2026-04-20 10:32:54,IP Address,,100,192,True,2026-04-20 10:32:54,R_7TFRTn8kKYlIEpK,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.013,0,1.873,10.342,14.858,4,It's split evenly and is most fair. I don't get more and they don't get more. We are equals. ,3.322,9.823,11.342,4,4.34,7.45,9.059,2,0,0,0.217,0,0,6,69e394e2b292e5c72a9a4030,69e6000de3568957a4b05398,69e5f3e940b1445faaf04dae,,6,It's split evenly and is most fair. I don't get more and they don't get more. We are equals. ,75,40,1,
2026-04-20 10:30:53,2026-04-20 10:32:56,IP Address,,100,122,True,2026-04-20 10:32:56,R_8CDu09szogW3bTc,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.113,0,1.623,2.881,5.631,2,"I haven't done anything to earn the money, so sharing seems fair.",3.946,3.946,4.622,1,6.863,9.285,9.902,2,0,0,0.211,0,0,6,6760a1e051f418d6ac0490d8,69e6005993294995460fd38b,69e5f3e940b1445faaf04dae,,6,"I haven't done anything to earn the money, so sharing seems fair.",95,80,1,
2026-04-20 10:29:29,2026-04-20 10:33:02,IP Address,,100,212,True,2026-04-20 10:33:03,R_8fg5LB1A3pIQWZz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.007,0,5.889,8.372,10.56,2,Its approx half of the amount.,2.87,5.207,6.43,2,3.962,5.424,6.502,2,0,0,0.209,0,0,7,616802878b2577d953ddd763,69e60002e883addd6e235466,69e5f3e940b1445faaf04dae,,5,Its approx half of the amount.,49,36,1,
2026-04-20 10:29:28,2026-04-20 10:33:08,IP Address,,100,220,True,2026-04-20 10:33:09,R_3NWikqXM7qmipEJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.113,0,8.867,8.867,16.406,1,"A 50/50 split is fair to both parties, so I am willing to give Player 2 $6. It's what I would prefer occur if I were in their shoes.",6.21,6.21,9.903,1,7.662,7.662,9.745,1,0,0,0.22,0,0,6,69cb2286620b0b274799f6de,69e6000502aa1a7ebbecff4c,69e5f3e940b1445faaf04dae,,6,"A 50/50 split is fair to both parties, so I am willing to give Player 2 $6. It's what I would prefer occur if I were in their shoes.",80,40,1,
2026-04-20 10:31:25,2026-04-20 10:33:09,IP Address,,100,104,True,2026-04-20 10:33:10,R_2FQXAOHAk2Hj6Ab,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.013,0,2.566,2.566,5.165,1,i wanted to save more for myself so went just under 5 so that i could maximise my return,4.623,8.373,9.987,4,,,,,0,0,0.206,0,0,8,5c59d4b3a02a200001f9b8c4,69e600701c04c2d8c3083dcc,69e5f3e940b1445faaf04dae,,4,i wanted to save more for myself so went just under 5 so that i could maximise my return,37,,1,
2026-04-20 10:29:21,2026-04-20 10:33:16,IP Address,,100,235,True,2026-04-20 10:33:17,R_6GOy2JR5Qal21JD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.165,0,3.772,3.772,5.173,1,Keeps it fair between the two of us,3.427,3.427,4.19,1,3.012,3.012,3.808,1,0,0,0.238,0,0,6,69cbeee63cec140ffaaeb8ba,69e5fff668796e7a7d76d589,69e5f3e940b1445faaf04dae,,6,Keeps it fair between the two of us,64,30,1,
2026-04-20 10:29:24,2026-04-20 10:33:19,IP Address,,100,235,True,2026-04-20 10:33:20,R_3mxerUQCNSSA44t,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.01,0,4.079,9.729,10.491,3,I chose it as it shows I am not selfish and I wanted to share it equally with the other player. ,4.014,5.364,6.585,2,6.245,8.867,9.469,2,0,0,0.214,0,0,6,69d6a8b174005f7b770535f7,69e5fff73e0a05465a62de77,69e5f3e940b1445faaf04dae,,6,I chose it as it shows I am not selfish and I wanted to share it equally with the other player. ,100,62,1,
2026-04-20 10:31:17,2026-04-20 10:33:20,IP Address,,100,122,True,2026-04-20 10:33:20,R_5CZOUfPbMQg8y7J,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.122,0,2.81,4.956,7.5,3,I wanted to go just a little bit above an even split to make sure it got approved.,2.821,2.821,4.354,1,3.06,3.06,4.2,1,0,0,0.11,0,0,5,5ced23c585712e00190bd98a,69e60067a5be7fc1e96d1625,69e5f3e940b1445faaf04dae,,7,I wanted to go just a little bit above an even split to make sure it got approved.,82,12,1,
2026-04-20 10:30:20,2026-04-20 10:33:23,IP Address,,100,182,True,2026-04-20 10:33:23,R_5RQXKJgr3RrmT8B,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.008,0,3.116,3.116,9.685,1,"The other participant and I are equals, so neither deserves more money than the other. Additionally, had I chosen to be greedy and keep more than 50% for myself, the other participant may have felt resentful and rejected the deal.",2.727,6.521,7.664,2,7.001,7.001,8.129,1,0,0,0.205,0,0,6,69de5fb50e10be05987126db,69e6003392fb4f8bd6962525,69e5f3e940b1445faaf04dae,,6,"The other participant and I are equals, so neither deserves more money than the other. Additionally, had I chosen to be greedy and keep more than 50% for myself, the other participant may have felt resentful and rejected the deal.",99,70,1,
2026-04-20 10:29:32,2026-04-20 10:33:27,IP Address,,100,235,True,2026-04-20 10:33:27,R_3tohbe8Hq7XIaLs,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.019,0,31.432,31.432,32.301,1,"I chose to offer $5 because it is a fair split that still allows me to keep slightly more, while giving Player 2 a reasonable amount so they are likely to accept",1.684,28.085,30.563,3,1.895,23.064,25.554,2,0,0,0.214,0,0,7,6999327dad52369c80e7b9f9,69e6000340597ae1be40bcbf,69e5f3e940b1445faaf04dae,,5,"I chose to offer $5 because it is a fair split that still allows me to keep slightly more, while giving Player 2 a reasonable amount so they are likely to accept",80,55,1,
2026-04-20 10:31:54,2026-04-20 10:33:32,IP Address,,100,97,True,2026-04-20 10:33:32,R_2p6YYxiZT0l0ffz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.013,0,3.015,12.192,14.14,7,it seems fair to split the amount,3.618,3.618,5.384,1,3.674,3.674,5.192,1,0,0,0.218,0,0,6,6658c42547c3b7e6e7d4abe8,69e60093f3e86fa1c486cf4c,69e5f3e940b1445faaf04dae,,6,it seems fair to split the amount,94,36,1,
2026-04-20 10:31:38,2026-04-20 10:33:35,IP Address,,100,116,True,2026-04-20 10:33:35,R_8pPrnilUEJBMZpD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..is irrelevant for final payment,,,,,,,,,,,,,,,,,,,,,,1,,57756cc47ba34c00010c8844,69e6007f4d38180bf58989e9,69e5f3e940b1445faaf04dae,,,,,,1,
2026-04-20 10:29:38,2026-04-20 10:33:37,IP Address,,100,238,True,2026-04-20 10:33:37,R_7KvwCAPtCvbhIiS,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.105,0,6.895,6.895,8.039,1,"Its perfectly fair. I'd accept it. Some part of me probably also expects that because of this, it is the expected answer, and the entire scenario is somewhat of a parlour trick to get the right answer out of me, with no actual Player 2 involved. I'd say I'm 50/50 on whether the scenario is truly as stated.",7.967,12.498,13.288,2,9.902,9.902,12.615,1,0,0,0.206,0,0,6,69d037f5969b9934999daea3,69e6000a4fdbc33f11ed504a,69e5f3e940b1445faaf04dae,,6,"Its perfectly fair. I'd accept it. Some part of me probably also expects that because of this, it is the expected answer, and the entire scenario is somewhat of a parlour trick to get the right answer out of me, with no actual Player 2 involved. I'd say I'm 50/50 on whether the scenario is truly as stated.",90,65,1,
2026-04-20 10:30:33,2026-04-20 10:33:39,IP Address,,100,185,True,2026-04-20 10:33:40,R_2rv0AbMQoOR4MtT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.124,0,1.459,9.715,11.472,2,Its a fair split of the funds for both players,3.526,14.065,16.215,3,3.881,10.065,12.2,2,0,0,0.105,0,0,6,5f632eba01d0853da2464c44,69e6003e4150981853cce790,69e5f3e940b1445faaf04dae,,6,Its a fair split of the funds for both players,50,25,1,
2026-04-20 10:30:39,2026-04-20 10:34:02,IP Address,,100,202,True,2026-04-20 10:34:03,R_8qR2v6ZHvAaowfH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.007,0,4.568,24.986,25.591,5,"I don't want it to be rejected so I tried to get it to close as half as possible, however, because I'm in control of the overall fee, I believe I am entitled to a slightly higher fee than player 2",2.084,7.327,7.856,4,2.336,4.015,6.261,2,0,0,0.202,0,0,7.5,669541284a55b885212fdddc,69e6004b250145f9c94b5f04,69e5f3e940b1445faaf04dae,,4.5,"I don't want it to be rejected so I tried to get it to close as half as possible, however, because I'm in control of the overall fee, I believe I am entitled to a slightly higher fee than player 2",76,70,1,
